bs, count, timevalue
1,1,0.000122743
1,1,0.000140014
1,1,0.000125034
1,1,0.000126158
1,1,0.000128764
1,1,0.000131597
1,1,0.000127565
1,1,0.000214199
1,1,0.000145881
1,1,0.000134966
1,1,0.000127136
1,1,0.000130716
1,1,0.00014482
1,1,0.000147258
1,1,0.000160067
1,1,0.000245073
1,1,0.000143344
1,1,0.000131156
1,1,0.000249397
1,1,0.000152139
1,1,0.000135177
1,1,0.000132655
1,1,0.000126716
1,1,0.000133215
1,1,0.000155398
1,1,0.000221026
1,1,0.000150111
1,1,0.000260279
1,1,0.000154677
1,1,0.0001436
1,1,0.000130149
1,1,0.00013413
1,1,0.000138234
1,1,0.000129166
1,1,0.00023966
1,1,0.000121508
1,1,0.000121864
1,1,0.000120774
1,1,0.000124538
1,1,0.000125044
1,1,0.000123708
1,1,0.000140599
1,1,0.000133452
1,1,0.000126678
1,1,0.000139674
1,1,0.000174063
1,1,0.000140704
1,1,0.000140466
1,1,0.000151168
1,1,0.000153615
1,1,0.000237796
1,1,0.000134664
1,1,0.000127993
1,1,0.000141347
1,1,0.00012242
1,1,0.000125989
1,1,0.000121795
1,1,0.000122837
1,1,0.000122846
1,1,0.000227216
1,1,0.000121864
1,1,0.000128239
1,1,0.000129527
1,1,0.000123921
1,1,0.000144609
1,1,0.000124808
1,1,0.000117915
1,1,0.000124822
1,1,0.000123708
1,1,0.000127246
1,1,0.000121929
1,1,0.000133235
1,1,0.000147829
1,1,0.000126857
1,1,0.000121053
1,1,0.000122595
1,1,0.000129752
1,1,0.000134189
1,1,0.000127276
1,1,0.000123024
1,1,0.000129951
1,1,0.000144927
1,1,0.000255526
1,1,0.000212215
1,1,0.000152673
1,1,0.000130525
1,1,0.000135414
1,1,0.000128597
1,1,0.000123535
1,1,0.000123384
1,1,0.000126096
1,1,0.000125905
1,1,0.000122614
1,1,0.000133505
1,1,0.000123523
1,1,0.000128526
1,1,0.000121231
1,1,0.000123084
1,1,0.000126759
1,1,0.00012226
1,1,0.000124547
1,1,0.00012904
1,1,0.000123671
1,1,0.000128373
1,1,0.000129774
1,1,0.000124754
1,1,0.000139698
1,1,0.000132672
1,1,0.000126376
1,1,0.000131695
1,1,0.000131762
1,1,0.000122665
1,1,0.000133314
1,1,0.000135609
1,1,0.000129
1,1,0.000127793
1,1,0.000214854
1,1,0.000151956
1,1,0.000143535
1,1,0.000145095
1,1,0.000133123
1,1,0.00012754
1,1,0.000121572
1,1,0.000122755
1,1,0.000116557
1,1,0.000122163
1,1,0.000124627
1,1,0.000228524
1,1,0.000128676
1,1,0.000125893
1,1,0.000132944
1,1,0.000123443
1,1,0.000119791
1,1,0.000129167
1,1,0.000127013
1,1,0.000127912
1,1,0.000128533
1,1,0.000132572
1,1,0.000125839
1,1,0.000118839
1,1,0.000124373
1,1,0.000233384
1,1,0.000119635
1,1,0.000123318
1,1,0.000132342
1,1,0.000141453
1,1,0.000122245
1,1,0.000137178
1,1,0.000119887
1,1,0.000116634
1,1,0.000117966
1,1,0.000118185
1,1,0.000125449
1,1,0.000128785
1,1,0.00011736
1,1,0.00012076
1,1,0.000120606
1,1,0.000117781
1,1,0.00011856
1,1,0.000120052
1,1,0.000223234
1,1,0.000124619
1,1,0.000123611
1,1,0.000126678
1,1,0.000118313
1,1,0.000119292
1,1,0.000116856
1,1,0.000124587
1,1,0.000118227
1,1,0.000116394
1,1,0.000120042
1,1,0.000215739
1,1,0.000121661
1,1,0.00012508
1,1,0.000129123
1,1,0.000123702
1,1,0.00012653
1,1,0.000128323
1,1,0.000128588
1,1,0.000115117
1,1,0.000127485
1,1,0.000120709
1,1,0.000125613
1,1,0.000118309
1,1,0.000122405
1,1,0.000116899
1,1,0.000121107
1,1,0.000121203
1,1,0.00011856
1,1,0.000119802
1,1,0.000116825
1,1,0.000129328
1,1,0.000118427
1,1,0.000120077
1,1,0.00011837
1,1,0.00012447
1,1,0.000125901
1,1,0.000128155
1,1,0.000235431
1,1,0.000126876
1,1,0.000127457
1,1,0.000120666
1,1,0.000161808
1,1,0.000135731
1,1,0.00014572
1,1,0.000132013
1,1,0.000128212
1,1,0.000124165
1,1,0.0001235
1,1,0.000137167
1,1,0.000123948
1,1,0.000123633
1,1,0.000142681
1,1,0.000129856
1,1,0.000124956
1,1,0.000136644
1,1,0.000127399
1,1,0.000193382
1,1,0.000129407
1,1,0.000123629
1,1,0.000137504
1,1,0.000206324
1,1,0.000142551
1,1,0.000134899
1,1,0.000136493
1,1,0.000129088
1,1,0.000135545
1,1,0.000122434
1,1,0.000121942
1,1,0.000120998
1,1,0.000133397
1,1,0.000121816
1,1,0.000119251
1,1,0.000124168
1,1,0.000121814
1,1,0.000121979
1,1,0.000117305
1,1,0.000240703
1,1,0.000122872
1,1,0.000122137
1,1,0.000137775
1,1,0.000132227
1,1,0.000122419
1,1,0.000126202
1,1,0.000144231
1,1,0.000116258
1,1,0.000119102
1,1,0.000117542
1,1,0.00011703
1,1,0.00012521
1,1,0.00012118
1,1,0.000126646
1,1,0.000121818
1,1,0.000117456
1,1,0.000130925
1,1,0.000117296
1,1,0.000120972
1,1,0.000123113
1,1,0.000119825
1,1,0.000117013
1,1,0.000123159
1,1,0.000121132
1,1,0.000125633
1,1,0.000117272
1,1,0.000120528
1,1,0.000119493
1,1,0.000128072
1,1,0.000129541
1,1,0.000129324
1,1,0.00011853
1,1,0.000114011
1,1,0.00012466
1,1,0.000136909
1,1,0.000133831
1,1,0.000119405
1,1,0.000123497
1,1,0.000118582
1,1,0.000121527
1,1,0.000143852
1,1,0.00011832
1,1,0.000118787
1,1,0.000125955
1,1,0.000117451
1,1,0.000120763
1,1,0.00021909
1,1,0.000203863
1,1,0.000149997
1,1,0.000130761
1,1,0.000123077
1,1,0.000127637
1,1,0.000229408
1,1,0.000165246
1,1,0.000144291
1,1,0.000230808
1,1,0.000144758
1,1,0.000134502
1,1,0.000136301
1,1,0.000140551
1,1,0.000128291
1,1,0.000160263
1,1,0.000141226
1,1,0.000125845
1,1,0.000121141
1,1,0.000125043
1,1,0.000132166
1,1,0.000151132
1,1,0.000130287
1,1,0.000131901
1,1,0.000159398
1,1,0.000123793
1,1,0.000130558
1,1,0.000126385
1,1,0.000128696
1,1,0.000128104
1,1,0.000136359
1,1,0.000129597
1,1,0.00012835
1,1,0.000126055
1,1,0.000121687
1,1,0.000136837
1,1,0.000139153
1,1,0.000150579
1,1,0.00014595
1,1,0.000144239
1,1,0.000142281
1,1,0.000144411
1,1,0.000146239
1,1,0.000160975
1,1,0.000162756
1,1,0.000156227
1,1,0.000151967
1,1,0.000154277
1,1,0.000157768
1,1,0.000148045
1,1,0.000269086
1,1,0.000168494
1,1,0.00015322
1,1,0.000321194
1,1,0.000155839
1,1,0.000147731
1,1,0.000140086
1,1,0.000276798
1,1,0.000140668
1,1,0.000169984
1,1,0.00012984
1,1,0.000134432
1,1,0.000139323
1,1,0.000134604
1,1,0.000140964
1,1,0.000138479
1,1,0.000145977
1,1,0.000135338
1,1,0.000134169
1,1,0.000144802
1,1,0.000141732
1,1,0.00015706
1,1,0.000161728
1,1,0.000150603
1,1,0.000162486
1,1,0.000305859
1,1,0.000158641
1,1,0.000164626
1,1,0.00014695
1,1,0.000135509
1,1,0.000136072
1,1,0.000138056
1,1,0.000146175
1,1,0.000133729
1,1,0.000137415
1,1,0.00015581
1,1,0.000136233
1,1,0.000143711
1,1,0.000149552
1,1,0.000127773
1,1,0.000126852
1,1,0.000137108
1,1,0.000136169
1,1,0.000255038
1,1,0.000131874
1,1,0.000129212
1,1,0.00013098
1,1,0.000132794
1,1,0.000124756
1,1,0.000124253
1,1,0.000125573
1,1,0.000132245
1,1,0.000133045
1,1,0.000141617
1,1,0.000134133
1,1,0.000157767
1,1,0.000137334
1,1,0.000139788
1,1,0.000142662
1,1,0.000141152
1,1,0.000150558
1,1,0.000165252
1,1,0.00015973
1,1,0.000147313
1,1,0.000139286
1,1,0.000132083
1,1,0.00012941
1,1,0.000162387
1,1,0.000131625
1,1,0.000137357
1,1,0.000265638
1,1,0.000170953
1,1,0.000126939
1,1,0.000145657
1,1,0.000131986
1,1,0.000134215
1,1,0.000137311
1,1,0.000129919
1,1,0.000150771
1,1,0.00013519
1,1,0.000143813
1,1,0.000133858
1,1,0.000146854
1,1,0.000133237
1,1,0.000134054
1,1,0.000135883
1,1,0.00013448
1,1,0.000130626
1,1,0.000134512
1,1,0.000125505
1,1,0.000133425
1,1,0.000123285
1,1,0.000126712
1,1,0.000135305
1,1,0.000131423
1,1,0.000131201
1,1,0.000130234
1,1,0.000131691
1,1,0.000130708
1,1,0.000139691
1,1,0.000127385
1,1,0.000126127
1,1,0.00013411
1,1,0.000130542
1,1,0.000136243
1,1,0.000123146
1,1,0.00012774
1,1,0.000129362
1,1,0.000129113
1,1,0.000139088
1,1,0.000130578
1,1,0.000130429
1,1,0.000124183
1,1,0.000133825
1,1,0.000127548
1,1,0.000125617
1,1,0.000127019
1,1,0.000127523
1,1,0.000145174
1,1,0.000144185
1,1,0.000142738
1,1,0.000148109
1,1,0.000144221
1,1,0.000136511
1,1,0.000136607
1,1,0.000128507
1,1,0.000141217
1,1,0.000130473
1,1,0.000135614
1,1,0.000160739
1,1,0.000144009
1,1,0.000141252
1,1,0.000134875
1,1,0.000145696
1,1,0.000154358
1,1,0.000135932
1,1,0.000131105
1,1,0.000126788
1,1,0.00012401
1,1,0.000124846
1,1,0.0001269
1,1,0.000128873
1,1,0.00013021
1,1,0.000131224
1,1,0.000125302
1,1,0.000131834
1,1,0.000130553
1,1,0.000122296
1,1,0.000135865
1,1,0.000126744
1,1,0.000130211
1,1,0.000137419
1,1,0.000132806
1,1,0.00012966
1,1,0.000132746
1,1,0.000133232
1,1,0.000126819
1,1,0.000125114
1,1,0.000128042
1,1,0.000118917
1,1,0.000129112
1,1,0.000133072
1,1,0.000123124
1,1,0.000139403
1,1,0.000123513
1,1,0.000124768
1,1,0.000122321
1,1,0.000131292
1,1,0.000131139
1,10,0.000203367
1,10,0.000198372
1,10,0.000202803
1,10,0.000196603
1,10,0.000243272
1,10,0.000193187
1,10,0.000197235
1,10,0.000241794
1,10,0.00022724
1,10,0.000202127
1,10,0.000218392
1,10,0.000342163
1,10,0.00019798
1,10,0.000198698
1,10,0.000205807
1,10,0.000194413
1,10,0.000198813
1,10,0.000200513
1,10,0.000195477
1,10,0.000210095
1,10,0.000205571
1,10,0.000198964
1,10,0.00019527
1,10,0.000197477
1,10,0.000198454
1,10,0.000197776
1,10,0.000195462
1,10,0.000222487
1,10,0.000195001
1,10,0.000193639
1,10,0.000190974
1,10,0.000194077
1,10,0.000191254
1,10,0.000199803
1,10,0.000203529
1,10,0.000199154
1,10,0.000211374
1,10,0.000200638
1,10,0.000217188
1,10,0.00020545
1,10,0.000203572
1,10,0.000209558
1,10,0.000207328
1,10,0.000196992
1,10,0.000205104
1,10,0.000210209
1,10,0.000204113
1,10,0.000206516
1,10,0.000194331
1,10,0.000216017
1,10,0.00020158
1,10,0.000208662
1,10,0.000226522
1,10,0.000197665
1,10,0.000197546
1,10,0.00019196
1,10,0.00019451
1,10,0.000202876
1,10,0.000199088
1,10,0.000217551
1,10,0.000194292
1,10,0.00020329
1,10,0.000203389
1,10,0.000223061
1,10,0.000192135
1,10,0.000209154
1,10,0.000196224
1,10,0.000191283
1,10,0.000202497
1,10,0.0002045
1,10,0.000211864
1,10,0.000205235
1,10,0.000194962
1,10,0.000196364
1,10,0.00020311
1,10,0.000201792
1,10,0.000197647
1,10,0.000207595
1,10,0.000221034
1,10,0.000344141
1,10,0.000199491
1,10,0.000226781
1,10,0.000217205
1,10,0.000212371
1,10,0.000207836
1,10,0.000213852
1,10,0.00021299
1,10,0.000226357
1,10,0.000223813
1,10,0.000219659
1,10,0.000251713
1,10,0.000232743
1,10,0.000222355
1,10,0.000216424
1,10,0.000218816
1,10,0.000228169
1,10,0.000212418
1,10,0.00021851
1,10,0.000207559
1,10,0.000211388
1,10,0.000220813
1,10,0.00022111
1,10,0.000414739
1,10,0.000228468
1,10,0.000220628
1,10,0.000248524
1,10,0.00036702
1,10,0.000217122
1,10,0.000217857
1,10,0.000218884
1,10,0.000365497
1,10,0.000218236
1,10,0.000222589
1,10,0.000238956
1,10,0.000351944
1,10,0.000216699
1,10,0.000209855
1,10,0.000209768
1,10,0.000205838
1,10,0.000208807
1,10,0.000223687
1,10,0.00022347
1,10,0.000218442
1,10,0.000245232
1,10,0.000230939
1,10,0.000242281
1,10,0.00023776
1,10,0.000212138
1,10,0.000207383
1,10,0.000213128
1,10,0.000277453
1,10,0.000210601
1,10,0.000200066
1,10,0.000203331
1,10,0.000217573
1,10,0.000205251
1,10,0.000218315
1,10,0.000218088
1,10,0.000209209
1,10,0.000198701
1,10,0.00020101
1,10,0.000205603
1,10,0.000201029
1,10,0.000197694
1,10,0.000206396
1,10,0.000212127
1,10,0.000270522
1,10,0.000290154
1,10,0.000313867
1,10,0.000242227
1,10,0.000205019
1,10,0.000282313
1,10,0.000461605
1,10,0.000228538
1,10,0.000215171
1,10,0.000217499
1,10,0.00020245
1,10,0.000232928
1,10,0.000212054
1,10,0.000193606
1,10,0.000192935
1,10,0.000193628
1,10,0.000200046
1,10,0.000194252
1,10,0.000194239
1,10,0.000193248
1,10,0.000204911
1,10,0.000195616
1,10,0.000203575
1,10,0.000203796
1,10,0.000195985
1,10,0.00020463
1,10,0.000197216
1,10,0.00019733
1,10,0.000199851
1,10,0.000296977
1,10,0.000227852
1,10,0.000224981
1,10,0.000203146
1,10,0.000204978
1,10,0.000212279
1,10,0.000200194
1,10,0.00023753
1,10,0.000197772
1,10,0.000193073
1,10,0.000211215
1,10,0.000194339
1,10,0.000206884
1,10,0.000273685
1,10,0.000191703
1,10,0.000189164
1,10,0.000207555
1,10,0.00018812
1,10,0.000218264
1,10,0.000208423
1,10,0.00020126
1,10,0.000203556
1,10,0.000196825
1,10,0.000202262
1,10,0.000190486
1,10,0.000203404
1,10,0.000195487
1,10,0.000199943
1,10,0.000214609
1,10,0.000192776
1,10,0.000208371
1,10,0.000195711
1,10,0.000202778
1,10,0.000235142
1,10,0.000212004
1,10,0.00019256
1,10,0.000199526
1,10,0.000194408
1,10,0.000191813
1,10,0.000308879
1,10,0.000193736
1,10,0.000197458
1,10,0.000313968
1,10,0.000192399
1,10,0.000212659
1,10,0.000235599
1,10,0.000193712
1,10,0.000194758
1,10,0.000202745
1,10,0.00030233
1,10,0.000195824
1,10,0.000190074
1,10,0.000205189
1,10,0.00019862
1,10,0.00019515
1,10,0.0002108
1,10,0.000195701
1,10,0.000194219
1,10,0.000195939
1,10,0.000194632
1,10,0.000207309
1,10,0.000221333
1,10,0.000200893
1,10,0.000197905
1,10,0.000197726
1,10,0.000204773
1,10,0.000252968
1,10,0.000263584
1,10,0.000328643
1,10,0.000212009
1,10,0.000203333
1,10,0.000199721
1,10,0.000211483
1,10,0.000198877
1,10,0.000217835
1,10,0.000201301
1,10,0.000213158
1,10,0.000212641
1,10,0.000201
1,10,0.000194734
1,10,0.000199554
1,10,0.000208239
1,10,0.000198083
1,10,0.00023668
1,10,0.000205406
1,10,0.00020108
1,10,0.000205039
1,10,0.000216483
1,10,0.000207048
1,10,0.000200365
1,10,0.000211316
1,10,0.000342587
1,10,0.000194509
1,10,0.000197733
1,10,0.000201672
1,10,0.000212925
1,10,0.000215984
1,10,0.000292279
1,10,0.000309285
1,10,0.000219904
1,10,0.000215368
1,10,0.000216488
1,10,0.000211395
1,10,0.000200823
1,10,0.000207617
1,10,0.000201865
1,10,0.000240069
1,10,0.00019684
1,10,0.000213262
1,10,0.000206556
1,10,0.00020621
1,10,0.000198083
1,10,0.000195535
1,10,0.00020454
1,10,0.000205237
1,10,0.000314144
1,10,0.000196652
1,10,0.000351771
1,10,0.000217207
1,10,0.000220109
1,10,0.000195399
1,10,0.000196311
1,10,0.000202876
1,10,0.000213125
1,10,0.000191789
1,10,0.00020534
1,10,0.000201156
1,10,0.000215332
1,10,0.000224755
1,10,0.000193241
1,10,0.000210888
1,10,0.000206706
1,10,0.000221111
1,10,0.000200444
1,10,0.000196518
1,10,0.000200178
1,10,0.000317087
1,10,0.00019524
1,10,0.000192738
1,10,0.000309463
1,10,0.000202689
1,10,0.000194422
1,10,0.000293381
1,10,0.000322029
1,10,0.000245081
1,10,0.000204028
1,10,0.000222717
1,10,0.000200753
1,10,0.00020643
1,10,0.000234543
1,10,0.000570156
1,10,0.000223457
1,10,0.000208178
1,10,0.000202354
1,10,0.000223609
1,10,0.000211619
1,10,0.000212392
1,10,0.000209188
1,10,0.000198059
1,10,0.000212589
1,10,0.000209186
1,10,0.000201702
1,10,0.000215676
1,10,0.000225377
1,10,0.000194641
1,10,0.000195246
1,10,0.000210629
1,10,0.000201093
1,10,0.000224196
1,10,0.00028774
1,10,0.000278913
1,10,0.000349927
1,10,0.000232972
1,10,0.00022279
1,10,0.000228866
1,10,0.00020251
1,10,0.000213436
1,10,0.000197476
1,10,0.000199779
1,10,0.00066491
1,10,0.000366696
1,10,0.000216147
1,10,0.000210811
1,10,0.000211247
1,10,0.000224532
1,10,0.000201323
1,10,0.000191421
1,10,0.00018879
1,10,0.000197311
1,10,0.000234297
1,10,0.000200113
1,10,0.000191605
1,10,0.000200584
1,10,0.00019445
1,10,0.000205732
1,10,0.000197186
1,10,0.000188217
1,10,0.000194814
1,10,0.000209852
1,10,0.000205186
1,10,0.000456671
1,10,0.000231285
1,10,0.000197934
1,10,0.000206204
1,10,0.000212298
1,10,0.000196471
1,10,0.000198089
1,10,0.000203246
1,10,0.000193671
1,10,0.000213284
1,10,0.000195811
1,10,0.00019692
1,10,0.000196281
1,10,0.00019513
1,10,0.000193744
1,10,0.000213352
1,10,0.000199089
1,10,0.000232109
1,10,0.000206736
1,10,0.000203476
1,10,0.000207987
1,10,0.000194804
1,10,0.000399888
